shard,id,name,verdict,score,auto_lock,events,coverage_h,span_h,gaps_gt_2h,empty_desc,title_ar_pct,title_latin_pct,desc_ar_pct,feed_country,issues,warnings,preview_1,preview_2
provider-alkass,2023 Alkass 2.qa,2023 Alkass 2.qa,REVIEW,84,0,15,15.23,15.23,0,0,0.0,100.0,100.0,qa,,STALE_YEAR_IN_ID; ARABIC_PROVIDER_TITLE_AR_LOW=0%,Ostudio Al Khayl,King of the Court Beach Volleyball Championship
provider-alkass,2023 Alkass 3.qa,2023 Alkass 3.qa,REVIEW,84,0,15,17.9,18.42,0,0,0.0,100.0,100.0,qa,,STALE_YEAR_IN_ID; ARABIC_PROVIDER_TITLE_AR_LOW=0%,Dawry Nojom Qatar,Akhbar
provider-alkass,2023 Alkass 4.qa,2023 Alkass 4.qa,REVIEW,76,0,10,14.98,14.98,0,0,0.0,100.0,100.0,qa,,LONG_GT_6H=1; STALE_YEAR_IN_ID; ARABIC_PROVIDER_TITLE_AR_LOW=0%,Dawry Al Darajah Al Thanya Al Qatary,FIBA World Basketball
provider-alkass,2023 Alkass 5.qa,2023 Alkass 5.qa,REVIEW,84,0,15,15.23,15.23,0,0,0.0,100.0,100.0,qa,,STALE_YEAR_IN_ID; ARABIC_PROVIDER_TITLE_AR_LOW=0%,HORSE RACE STUDIO,King of the Court Volleyball Championship
provider-alkass,2023 Alkass 6.qa,2023 Alkass 6.qa,REVIEW,92,0,40,42.47,43.5,0,0,100.0,0.0,100.0,qa,,STALE_YEAR_IN_ID,المجلس,الحصيلة
provider-alkass,2023 Alkass 7.qa,2023 Alkass 7.qa,REVIEW,92,0,43,45.22,46.25,0,0,100.0,0.0,100.0,qa,,STALE_YEAR_IN_ID,معرض كتارا الدولي للصيد والصقور سهيل,أخبار
provider-alkass,2023 Alkass 8.qa,2023 Alkass 8.qa,REVIEW,92,0,31,41.47,42.5,0,0,100.0,0.0,100.0,qa,,STALE_YEAR_IN_ID,دوري نجوم قطر,أخبار
provider-alkass,Al Kass One.sa,Al Kass One.sa,REVIEW,92,0,18,19.0,46.5,1,0,100.0,0.0,100.0,sa,,GAPS_GT_2H=1/TOTAL=27.5h,بطولة آسيا للشباب لكرة ...,ثنتين ونص
provider-alkass,AlkassFive.qa@SD,Alkass Five,PASS,100,1,9,10.5,10.5,0,0,100.0,0.0,100.0,qa,,,تواصل,المجلة البحرية
provider-bein,4k_DIGITAL_Mono_AR.bein,4k_DIGITAL_Mono_AR,REVIEW,92,0,17,33.32,33.32,0,0,76.5,100.0,100.0,,,COMPAT_ALIAS_TO=beIN4K.qa@SD,Sunderland v Arsenal - الدوري الإنجليزي الممتاز,Main Race - F1 Spanish Grand Prix - FIA Formula 1 World Championship
provider-bein,beIN Drama.eg,beIN Drama.eg,REVIEW,84,0,11,10.0,10.0,0,11,9.1,100.0,0.0,eg,,EMPTY_DESC=11(100%); PREMIUM_AR_DESC_LOW=0%,El Qatel Allazy Ahabany,Sarmasik Zamani
provider-bein,BEIN MOVIES ACTION.eg,BEIN MOVIES ACTION.eg,REVIEW,84,0,24,46.25,46.25,0,24,0.0,100.0,0.0,eg,,EMPTY_DESC=24(100%); PREMIUM_AR_DESC_LOW=0%,Reawakening,Star Trek
provider-bein,BEIN MOVIES DRAMA.eg,BEIN MOVIES DRAMA.eg,REVIEW,84,0,26,47.77,47.77,0,26,0.0,100.0,0.0,eg,,EMPTY_DESC=26(100%); PREMIUM_AR_DESC_LOW=0%,Forrest Gump,A Beautiful Mind
provider-bein,BEIN MOVIES FAMILY.eg,BEIN MOVIES FAMILY.eg,REVIEW,84,0,27,45.75,45.75,0,27,0.0,100.0,0.0,eg,,EMPTY_DESC=27(100%); PREMIUM_AR_DESC_LOW=0%,Goosebumps,The Smurfs
provider-bein,BEIN MOVIES PREMIERE.eg,BEIN MOVIES PREMIERE.eg,REVIEW,84,0,24,44.5,44.5,0,24,0.0,100.0,0.0,eg,,EMPTY_DESC=24(100%); PREMIUM_AR_DESC_LOW=0%,Dear Santa,Legends of the Condor Heroes: The Gallants
provider-bein,BeIn Series HD 1.eg,BeIn Series HD 1.eg,REVIEW,84,0,10,10.0,10.0,0,10,0.0,90.0,0.0,eg,,EMPTY_DESC=10(100%); PREMIUM_AR_DESC_LOW=0%,Yellowjackets S2,Outlander S3
provider-bein,beIN Series HD 2.eg,beIN Series HD 2.eg,REVIEW,84,0,12,10.42,10.42,0,12,0.0,100.0,0.0,eg,,EMPTY_DESC=12(100%); PREMIUM_AR_DESC_LOW=0%,From,Your Honor
provider-bein,beIN SPORTS 1.qa,beIN SPORTS 1.qa,PASS,100,1,34,41.67,41.67,0,0,88.2,100.0,100.0,qa,,,China vs Hong Kong - Football Women's - Asian Games Aichi-Nagoya 2026 - FBL03,UEFA UCL Magazine - مجلة 2026/2027 -MD1 Review - مراجعة
provider-bein,beIN SPORTS EN 1.qa,beIN SPORTS EN 1.qa,PASS,100,1,38,41.17,41.17,0,0,76.3,100.0,100.0,qa,,,Japan vs Thailand - Football Women's - Asian Games Aichi-Nagoya 2026 - FBL01,EN This is Paris 2026/27 | E5
provider-bein,beIN SPORTS EN 2.qa,beIN SPORTS EN 2.qa,PASS,100,1,33,42.92,42.92,0,0,27.3,100.0,100.0,qa,,,Chinese Taipei vs Vietnam - Football Women's - Asian Games Aichi-Nagoya 2026 - FBL01,EN ATP Tour: This Week 2026 Ep.35
provider-bein,bein SPORTS FTA DIGITAL.qa,bein SPORTS FTA DIGITAL.qa,REVIEW,92,0,25,41.17,41.67,0,0,0.0,100.0,100.0,qa,,NON_RECOMMENDED_LEGACY_ID,Chinese Taipei vs Vietnam - Football Women's - Asian Games Aichi-Nagoya 2026 - FBL01,Arab Participation In Asian Games
provider-bein,beIN SPORTS NEWS.qa,beIN SPORTS NEWS.qa,PASS,100,1,74,42.0,42.0,0,0,32.4,100.0,100.0,qa,,,Al Hassad,News Bulletin - نشرة الأخبار
provider-bein,beIN SPORTS-boxoffice-bein.com.qa,beIN SPORTS-boxoffice-bein.com.qa,REVIEW,92,0,25,41.72,42.75,0,0,0.0,100.0,100.0,qa,,NON_RECOMMENDED_LEGACY_ID,Echoes of War,Perrier's Bounty
provider-bein,beIN SPORTS.qa,beIN SPORTS.qa,REVIEW,92,0,19,41.42,41.42,0,0,0.0,100.0,100.0,qa,,LONG_GT_6H=1,Japan vs Thailand - Football Women's - Asian Games Aichi-Nagoya 2026 - FBL01,Qatar's Weightlifting Team
provider-bein,beIN4K.qa@SD,beIN 4K,PASS,100,1,17,33.32,33.32,0,0,76.5,100.0,100.0,qa,,,Sunderland v Arsenal - الدوري الإنجليزي الممتاز,Main Race - F1 Spanish Grand Prix - FIA Formula 1 World Championship
provider-bein,beIN_SPORTS3_DIGITAL_Mono_EN.bein,beIN_SPORTS3_DIGITAL_Mono_EN,REVIEW,92,0,13,28.75,50.75,1,0,0.0,100.0,100.0,,,GAPS_GT_2H=1/TOTAL=22.0h,West Ham Utd vs Wrexham,Levante vs Barcelona
provider-bein,beIN_SPORTS4_DIGITAL_Mono_EN.bein,beIN_SPORTS4_DIGITAL_Mono_EN,REVIEW,92,0,15,31.0,52.58,1,0,13.3,100.0,100.0,,,GAPS_GT_2H=1/TOTAL=21.6h,Al Qadsiah (KSA) vs Al Wasl (UAE),Lorient vs Toulouse
provider-bein,beIN_SPORTS5_DIGITAL_Mono_EN.bein,beIN_SPORTS5_DIGITAL_Mono_EN,PASS,100,1,16,38.25,38.25,0,0,6.2,100.0,100.0,,,,Villarreal vs Real Betis,Ratchaburi FC (THA) vs Shanghai Port (CHN)
provider-bein,beIN_SPORTS7_DIGITAL_Mono_EN.bein,beIN_SPORTS7_DIGITAL_Mono_EN,REVIEW,92,0,12,30.25,51.25,1,0,0.0,100.0,100.0,,,GAPS_GT_2H=1/TOTAL=21.0h,Christian Harrison (USA) vs Xinran Sun (CHN) vs Neal Skupski (GBR) vs Kevin Krawietz (GER),Katerina Siniakova (CZE) vs Taylor Townsend (USA) vs Ashlyn Krueger (USA) vs Robin Montgomery (USA)
provider-bein,beINDrama1.qa@SD,بي إن دراما,REVIEW,84,0,11,10.0,10.0,0,1,100.0,9.1,100.0,qa,,EMPTY_DESC=1(9%); PREMIUM_TITLE_LATIN_LOW=9%,القاتل الذي أحبني,أوراق النسيان
provider-bein,beINGourmet.qa@SD,beINGOURMET,REVIEW,84,0,10,10.0,10.0,0,10,100.0,70.0,0.0,qa,,EMPTY_DESC=10(100%); PREMIUM_AR_DESC_LOW=0%,E8 | S1 عزابي,سوبر موم S1
provider-bein,beINMovies1Premiere.qa@SD,beINMOVIES1,REVIEW,76,0,17,33.25,33.25,0,17,100.0,0.0,0.0,qa,,EMPTY_DESC=17(100%); PREMIUM_TITLE_LATIN_LOW=0%; PREMIUM_AR_DESC_LOW=0%,دير سانتا,أساطير أبطال كوندور: الشجعان
provider-bein,beINMovies2Action.qa@SD,beINMOVIES2,REVIEW,76,0,19,35.5,35.5,0,19,100.0,0.0,0.0,qa,,EMPTY_DESC=19(100%); PREMIUM_TITLE_LATIN_LOW=0%; PREMIUM_AR_DESC_LOW=0%,عودة الشاردة,ستار تريك
provider-bein,beINMovies3Drama.qa@SD,beINMOVIES3,REVIEW,76,0,19,36.0,36.0,0,19,100.0,15.8,0.0,qa,,EMPTY_DESC=19(100%); PREMIUM_TITLE_LATIN_LOW=16%; PREMIUM_AR_DESC_LOW=0%,فورست جامب,العبقري
provider-bein,beINMovies4Family.qa@SD,beINMOVIES4,REVIEW,76,0,7,11.75,11.75,0,7,100.0,0.0,0.0,qa,,EMPTY_DESC=7(100%); PREMIUM_TITLE_LATIN_LOW=0%; PREMIUM_AR_DESC_LOW=0%,قشعريرة,السنافر
provider-bein,beINSeries1.qa@SD,beINSERIES1,REVIEW,84,0,11,10.17,10.17,0,11,100.0,81.8,0.0,qa,,EMPTY_DESC=11(100%); PREMIUM_AR_DESC_LOW=0%,يلوجاكيتس S2,E6 | S3 دخيلة
provider-bein,beINSeries2.qa@SD,بي إن سيريس إتش...,PASS,100,1,9,8.0,8.0,0,0,100.0,100.0,100.0,qa,,,NCIS: Sydney S3,The Agency: Central Intelligence
provider-bein,beINSports2.qa@MENA,beINSPORTS2,REVIEW,92,0,21,44.67,44.67,0,0,85.7,100.0,100.0,qa,,LONG_GT_6H=1,South Korea vs Myanmar - Football Women's - Asian Games Aichi-Nagoya 2026 - FBL02,Sunderland vs Arsenal - الدوري الإنجليزي الممتاز
provider-bein,beINSports3.qa@MENA,beINSPORTS3,PASS,100,1,24,42.65,42.65,0,0,95.8,100.0,100.0,qa,,,Levante vs Barcelona - الدوري الإسباني,Real Madrid vs Rayo Vallecono - الدوري الإسباني
provider-bein,beINSports4.qa@MENA,beINSPORT4,PASS,100,1,24,42.62,42.62,0,0,75.0,100.0,100.0,qa,,,Chelsea vs Hull City - الدوري الإنجليزي الممتاز,Osasuna vs Espanyol - الدوري الإسباني
provider-bein,beINSports5.qa@MENA,beINSPORTS5,PASS,100,1,20,45.93,45.93,0,0,60.0,100.0,100.0,qa,,,Valladolid vs Oviedo - الدوري الإسباني Hypermotion,Getafe vs Deportivo La Coruna - الدوري الإسباني
provider-bein,beINSports6.qa@MENA,beINSPORTS6,REVIEW,92,0,20,36.25,39.08,1,0,40.0,100.0,100.0,qa,,GAPS_GT_2H=1/TOTAL=2.8h,Premier Padel - Paris Major - Claudia Fernandez Sanchez Esp Martina Calvo Esp vs Ariana Sanchez Fall,Premier Padel - Paris Major - Agustin Tapia Arg Arturo Coello Esp vs Alejandro Galan Esp Federico C
provider-bein,beINSports7.qa@MENA,beINSPORTS7,PASS,100,1,18,44.58,44.58,0,0,0.0,100.0,100.0,qa,,,Ghana vs France - FIFA U-20 Women World Cup,China vs Spain - FIFA U-20 Women World Cup
provider-bein,beINSports8.qa@MENA,beINSPORTS8,PASS,100,1,29,41.92,41.92,0,0,6.9,100.0,100.0,qa,,,Sprint Race - Madrid Round - FIA Formula 2 Championship,Feature Race - Madrid Round - FIA Formula 2 Championship
provider-bein,beINSports9.qa@MENA,beINSPORTS9,PASS,100,1,32,41.83,41.83,0,0,0.0,100.0,100.0,qa,,,M2 Qterminals Qatar Classic 2026 - Glass Court,M3 Qterminals Qatar Classic 2026 - Glass Court
provider-bein,beINSPORTSXTRA3.qa,beINSPORTSXTRA3.qa,REVIEW,84,0,13,16.0,17.0,0,0,0.0,100.0,100.0,qa,,GENERIC_GUIDE=77%; REPEATED_TITLE=77%,beIN SPORTS XTRA For Live And Exclusive Coverage of Premium Sporting Events - August,beIN SPORTS XTRA For Live And Exclusive Coverage of Premium Sporting Events - August
provider-bein,NEWS_DIGITAL_Mono_AR.bein,NEWS_DIGITAL_Mono_AR,REVIEW,92,0,68,38.0,38.0,0,0,100.0,100.0,100.0,,,DUPLICATE_TIMELINE_GROUP=2,Al Hassad,News Bulletin - نشرة الأخبار
provider-bein,NEWS_DIGITAL_Mono_EN.bein,NEWS_DIGITAL_Mono_EN,REVIEW,92,0,68,38.0,38.0,0,0,33.8,100.0,100.0,,,DUPLICATE_TIMELINE_GROUP=2,Al Hassad,News Bulletin - نشرة الأخبار
provider-osn,Osn Ya Hala Aflam.eg,Osn Ya Hala Aflam.eg,REVIEW,84,0,28,46.08,46.08,0,28,0.0,100.0,0.0,eg,,EMPTY_DESC=28(100%); PREMIUM_AR_DESC_LOW=0%,Ana La Habibi,Shamareekh
provider-osn,OSN Ya Hala.eg,OSN Ya Hala.eg,REVIEW,76,0,60,44.67,44.67,0,60,0.0,100.0,0.0,eg,,EMPTY_DESC=60(100%); LOW_TITLE_DIVERSITY=15%; PREMIUM_AR_DESC_LOW=0%,Wuhoosh 2,Taqdeer Al Ehtiyaj 2
provider-osn,OSNComedy.ae@SD,OSNtv Comedy,REVIEW,92,0,83,37.92,37.92,0,0,0.0,100.0,100.0,ae,,LOW_TITLE_DIVERSITY=14%,2 Broke Girls,2 Broke Girls
provider-osn,OSNKids.ae@SD,OSNtv Kids,REVIEW,92,0,189,37.83,37.83,0,0,0.0,100.0,100.0,ae,,LOW_TITLE_DIVERSITY=16%,Tee and Mo,The Croods: Family Tree S2
provider-osn,OSNMezze.ae@SD,OSNtv Mezze,REVIEW,92,0,38,38.0,38.0,0,0,0.0,100.0,100.0,ae,,LOW_TITLE_DIVERSITY=16%,John and Lisa's Weekend Kitchen,Top Chef
provider-osn,OSNMoviesAction.ae@SD,OSNtv Movies Action,PASS,100,1,19,38.25,38.25,0,0,5.3,94.7,100.0,ae,,,Dunkirk,Godzilla
provider-osn,OSNMoviesHollywood.ae@SD,OSNtv Movies Hollywood,PASS,100,1,22,40.08,40.08,0,0,9.1,90.9,100.0,ae,,,Duchess,Million Dollar Baby
provider-osn,OSNMoviesPremiere.ae@SD,OSNtv Movies Premiere,PASS,100,1,21,39.58,39.58,0,0,0.0,100.0,100.0,ae,,,In the Heights,The Mystery of Her
provider-osn,OSNShowcase.ae@SD,OSNtv Showcase,PASS,100,1,57,38.0,38.0,0,0,0.0,100.0,100.0,ae,,,Unscripted,Lucky Louie
provider-osn,OSNtv Crime.sa,OSNtv Crime.sa,REVIEW,92,0,52,43.08,43.08,0,0,0.0,100.0,100.0,sa,,LOW_TITLE_DIVERSITY=15%,Major Crimes,The Mentalist
provider-osn,OSNtv Documentary.sa,OSNtv Documentary.sa,REVIEW,76,0,19,21.5,46.5,1,7,36.8,63.2,100.0,sa,,EMPTY_DESC=7(37%); GAPS_GT_2H=1/TOTAL=25.0h; PREMIUM_TITLE_LATIN_LOW=63%,Wise Guy: David Chase and the Sopranos,Drift Brothers
provider-osn,OSNtv iQIYI.sa,OSNtv iQIYI.sa,REVIEW,92,0,58,43.42,43.42,0,0,0.0,100.0,100.0,sa,,LOW_TITLE_DIVERSITY=17%,Mr. Bad,Ping Pong
provider-osn,OSNtv Movies Comedy.sa,OSNtv Movies Comedy.sa,PASS,100,1,25,43.58,43.58,0,0,0.0,100.0,100.0,sa,,,Runaway Bride,Leap Year
provider-osn,OSNtv Movies Family.sa,OSNtv Movies Family.sa,PASS,100,1,31,43.33,43.33,0,0,0.0,100.0,100.0,sa,,,The Lego Movie 2: The Second Part,Louis And Luca - The Big Cheese Race
provider-osn,OSNtv Movies Horror.sa,OSNtv Movies Horror.sa,PASS,100,1,26,44.5,44.5,0,0,0.0,100.0,100.0,sa,,,Oracle,Tales From The Hood 3
provider-osn,OSNtv Now.sa,OSNtv Now.sa,PASS,100,1,54,42.25,42.25,0,0,0.0,100.0,100.0,sa,,,The Great House Giveaway,The Final Pitch: Dubai
provider-osn,OSNtv One.sa,OSNtv One.sa,PASS,100,1,62,43.0,43.0,0,0,0.0,100.0,100.0,sa,,,Suits: L.A.,The Voice
provider-osn,OSNtv Pop Up.sa,OSNtv Pop Up.sa,REVIEW,84,0,214,42.13,42.13,0,0,0.0,100.0,100.0,sa,,REPEATED_TITLE=78%; LOW_TITLE_DIVERSITY=1%,The Amazing World Of Gumball,The Amazing World Of Gumball
provider-osn,OSNtv Showcase Classics.sa,OSNtv Showcase Classics.sa,PASS,100,1,54,43.0,43.0,0,0,0.0,100.0,100.0,sa,,,Succession,True Blood
provider-osn,OSNYahala.ae@SD,OSNtv Yahala,REVIEW,92,0,51,38.17,38.17,0,0,0.0,100.0,100.0,ae,,LOW_TITLE_DIVERSITY=18%,Whoosh,Taqdeer El Ihtiyaj
provider-osn,OSNYahalaAflam.ae@SD,OSNtv Yahala Aflam,PASS,100,1,24,39.83,39.83,0,0,4.2,95.8,100.0,ae,,,Ana La Habibi,Shamareekh
provider-osn,OSNYahalaBilArabi.ae@SD,OSNtv Yahala Bil Arabi,PASS,100,1,44,37.92,37.92,0,0,0.0,100.0,100.0,ae,,,Sharab Al Toot AKA One Love,Deep In Love
provider-mbc,Al Arabiya Business.sa,Al Arabiya Business.sa,REVIEW,92,0,42,43.0,43.0,0,0,100.0,57.1,100.0,sa,,LOW_TITLE_DIVERSITY=17%,غداء عمل,الأسواق العربية
provider-mbc,Al Arabiya.sa,Al Arabiya.sa,REVIEW,92,0,73,45.92,45.92,0,7,100.0,2.7,100.0,sa,,EMPTY_DESC=7(10%),أخبار العربية,غداء عمل
provider-mbc,Alarabiya.ae@SD,العربية,PASS,100,1,41,25.0,25.0,0,0,100.0,2.4,100.0,ae,,,أخبار العربية,غداء عمل
provider-mbc,AlArabiyaBusiness.ae@SD,العربية Business,REVIEW,84,0,11,11.0,25.0,1,1,100.0,0.0,100.0,ae,,EMPTY_DESC=1(9%); GAPS_GT_2H=1/TOTAL=14.0h,غداء عمل,الاسواق العربية
provider-mbc,AlarabiyaPortrait.ae@SD,Al Arabiya,PASS,100,1,61,38.0,38.0,0,0,100.0,3.3,100.0,ae,,,أخبار العربية,غداء عمل
provider-mbc,AlHadath.sa@SD,Al Hadath,REVIEW,84,0,49,39.0,39.0,0,0,100.0,0.0,100.0,sa,,REPEATED_TITLE=92%; LOW_TITLE_DIVERSITY=6%,ستوديو الحدث,أخبار الحدث
provider-mbc,EN:.MBC1.Iraq.sa,EN: MBC Iraq,REVIEW,68,0,88,46.57,48.73,1,88,0.0,100.0,0.0,sa,,EMPTY_DESC=88(100%); LOW_TITLE_DIVERSITY=15%; GAPS_GT_2H=1/TOTAL=2.2h; ARABIC_PROVIDER_TITLE_AR_LOW=0%,Awdat Khalati,A'elati Tarbah
provider-mbc,EN:.MBC1.Masr.sa,EN: MBC1 Masr,REVIEW,76,0,81,48.83,48.87,0,81,1.2,100.0,0.0,sa,,EMPTY_DESC=81(100%); LOW_TITLE_DIVERSITY=16%; ARABIC_PROVIDER_TITLE_AR_LOW=1%,El Sitt Monalisa,TV guide is not available
provider-mbc,MBC Egypt.eg,MBC Egypt.eg,REVIEW,84,0,38,46.1,46.1,0,38,0.0,100.0,0.0,eg,,EMPTY_DESC=38(100%); ARABIC_PROVIDER_TITLE_AR_LOW=0%,El Set Monalisa,Ahlan Bi Al Sittat
provider-mbc,MBC Maser 2.sa,MBC Maser 2.sa,PASS,100,1,40,43.0,43.0,0,0,75.0,25.0,100.0,sa,,,Selat Rahem,Sok Ala Ekhwatak
provider-mbc,MBC Maser.sa,MBC Maser.sa,PASS,100,1,36,42.67,42.67,0,0,77.8,22.2,94.4,sa,,,الست موناليزا,أهلا بالستات
provider-mbc,MBC MASR 2.sa,MBC MASR 2.sa,PASS,100,1,40,43.0,43.0,0,0,100.0,0.0,100.0,sa,,,صلة رحم,سك على إخواتك
provider-mbc,MBC Masr Drama.eg,MBC Masr Drama.eg,REVIEW,76,0,54,44.75,44.75,0,54,0.0,100.0,0.0,eg,,EMPTY_DESC=54(100%); LOW_TITLE_DIVERSITY=11%; ARABIC_PROVIDER_TITLE_AR_LOW=0%,Afrah Ebles 2,Bahar
provider-mbc,MBC Plus eLife HD.sa,MBC Plus eLife HD.sa,PASS,100,1,46,42.5,42.5,0,0,100.0,4.3,100.0,sa,,,يارغي,يارغي
provider-mbc,MBC Plus Variety HD.sa,MBC Plus Variety HD.sa,PASS,100,1,52,44.03,44.03,0,0,100.0,0.0,100.0,sa,,,ويرد يو غو، برناديت,ذي إمبوسيبل
provider-mbc,MBC VARIETY.sa,MBC VARIETY.sa,PASS,100,1,52,44.05,44.05,0,0,100.0,0.0,100.0,sa,,,ويرد يو غو برناديت,ذي إمبوسيبيل
provider-mbc,MBC.eg,MBC.eg,REVIEW,84,0,55,44.5,44.5,0,54,12.7,87.3,100.0,eg,,EMPTY_DESC=54(98%); ARABIC_PROVIDER_TITLE_AR_LOW=13%,Min Kothr Hobbi Lak,Set Shabab
provider-mbc,MBC1.ae@SD,MBC1,PASS,100,1,46,38.57,38.57,0,0,100.0,4.3,100.0,ae,,,من كثر حبي لك,ست شباب
provider-mbc,MBC1USA.us@SD,MBC1,PASS,100,1,42,35.63,38.62,0,0,100.0,4.8,100.0,,,,أصدقاء العمر,من كثر حبي لك
provider-mbc,MBC2.ae@SD,MBC2,PASS,100,1,32,43.5,43.5,0,0,100.0,15.6,100.0,ae,,,ذا مان فروم يو.إن.سي.إل.إي,فيلم ونجوم
provider-mbc,MBC3.ae@SD,MBC 3,PASS,100,1,122,37.28,37.77,0,0,100.0,18.9,100.0,ae,,,هانغري براين,أهلا سمسم
provider-mbc,MBC3USA.us@SD,MBC3,REVIEW,92,0,153,35.58,37.87,0,0,100.0,64.1,100.0,,,LOW_TITLE_DIVERSITY=10%,Pet Hotel,أطفال المزرعة
provider-mbc,MBC4.ae@SD,MBC4,PASS,100,1,57,42.17,42.17,0,0,100.0,5.3,100.0,ae,,,وسط البلد,أنا أم
provider-mbc,MBC5.ae@SD,MBC 5,PASS,100,1,47,37.75,38.4,0,0,100.0,0.0,100.0,ae,,,تحت سابع أرض,الهيبة: راس الجبل
provider-mbc,MBCAction.ae@SD,MBC Action,PASS,100,1,68,42.5,42.5,0,0,100.0,32.4,100.0,ae,,,Ridiculousness,Ridiculousness
provider-mbc,MBCBollywood.ae@SD,MBC Bollywood,PASS,100,1,39,43.5,43.5,0,0,100.0,0.0,100.0,ae,,,أمنية وإن تحققت,أمنية وإن تحققت
provider-mbc,MBCDrama.ae@SD,MBC Drama,PASS,100,1,37,37.0,37.98,0,0,100.0,0.0,100.0,ae,,,ثري كينغدُمز,منطقة آمنة
provider-mbc,MBCDramaUSA.us@SD,MBC Drama,PASS,100,1,14,14.0,14.0,0,0,100.0,0.0,100.0,,,,ثري كينغدُمز,منطقة آمنة
provider-mbc,MBCIraq.iq@SD,MBC Iraq,PASS,100,1,42,37.75,38.4,0,0,100.0,0.0,100.0,iq,,,عودة خالتي,عائلتي تربح
provider-mbc,MBCMasr.eg@SD,MBC Masr,REVIEW,92,0,35,39.18,39.18,0,0,100.0,0.0,100.0,eg,,DUPLICATE_TIMELINE_GROUP=2,نصيبي و قسمتك,قصر النيل
provider-mbc,MBCMasr2.eg@SD,MBC Masr2,PASS,100,1,36,38.5,38.5,0,0,100.0,0.0,100.0,eg,,,صلة رحم,سك على إخواتك
provider-mbc,MBCMasrDrama.sa@SD,مصر دراما,PASS,100,1,24,15.73,19.57,0,0,100.0,0.0,100.0,sa,,,أفراح إبليس,باهار
provider-mbc,MBCMasrUSA.us@SD,MBC Masr,REVIEW,92,0,35,39.18,39.18,0,0,100.0,0.0,100.0,,,DUPLICATE_TIMELINE_GROUP=2,نصيبي و قسمتك,قصر النيل
provider-mbc,MBCMax.ae@SD,MBC MAX,PASS,100,1,31,42.17,42.17,0,0,100.0,9.7,100.0,ae,,,Hollywood Buzz,ذي أميزينغ سبايدر-مان 2
provider-mbc,MBCMood.sa@HD,MBC Mood,REVIEW,92,0,10,41.95,42.97,0,0,100.0,0.0,100.0,sa,,LONG_GT_6H=1,عيش المود,فيديو كليب
provider-mbc,MBCPersia.ae@SD,MBC Persia,PASS,100,1,54,35.65,38.02,0,0,100.0,5.6,100.0,ae,,,أسرار البيوت,وتبقى ليلة
provider-mbc,MBCPlusDrama.sa@SD,MBC Plus Drama,REVIEW,92,0,51,38.33,38.33,0,0,100.0,0.0,100.0,sa,,LOW_TITLE_DIVERSITY=16%,شجر الحور,اللعبة: ليفل الوحش
provider-mbc,Wanasah.sa,Wanasah.sa,REVIEW,84,0,43,43.0,43.0,0,0,100.0,0.0,100.0,sa,,REPEATED_TITLE=100%; LOW_TITLE_DIVERSITY=2%,وناسة,وناسة
provider-rotana,Rotana + HD.sa,Rotana + HD.sa,PASS,100,1,42,43.25,43.25,0,0,100.0,0.0,100.0,sa,,,قلم رصاص:الحلقة 18,بلا تصنيف:الحلقة 7
provider-rotana,Rotana Aflam +.sa,Rotana Aflam +.sa,PASS,100,1,27,43.5,43.5,0,0,100.0,0.0,100.0,sa,,,ظرف طارق,قرمط بيتمرمط
provider-rotana,Rotana Cinema + US.sa,Rotana Cinema + US.sa,PASS,100,1,27,44.5,44.5,0,0,100.0,0.0,100.0,sa,,,خير وبركة,سر طاقية الإخفاء
provider-rotana,Rotana Cinema Masr.sa,Rotana Cinema Masr.sa,PASS,100,1,24,44.0,44.0,0,0,100.0,0.0,100.0,sa,,,الكنز: الحقيقة والخيال,الكف
provider-rotana,Rotana Cinema.eg,Rotana Cinema.eg,PASS,100,1,24,44.0,44.0,0,0,100.0,0.0,100.0,eg,,,مهمة صعبة جدآ,هيبتا: المحاضرة الأخيرة
provider-rotana,Rotana Classic.eg,Rotana Classic.eg,PASS,100,1,31,45.0,45.0,0,0,100.0,0.0,100.0,eg,,,بلبل أفندي,خلف الكواليس ونجوم كلاسيك
provider-rotana,Rotana Clip.sa,Rotana Clip.sa,REVIEW,84,0,43,43.0,43.0,0,0,100.0,0.0,100.0,sa,,REPEATED_TITLE=100%; LOW_TITLE_DIVERSITY=2%,أغاني وڤيديو كليب,أغاني وڤيديو كليب
provider-rotana,Rotana Comedy.sa,Rotana Comedy.sa,PASS,100,1,22,44.0,44.0,0,0,100.0,0.0,100.0,sa,,,ابن القنصل,البدلة
provider-rotana,Rotana Drama.eg,Rotana Drama.eg,PASS,100,1,43,43.0,43.0,0,0,100.0,0.0,100.0,eg,,,وتقابل حبيب:الحلقة 13,طارق ونوف:الحلقة 27
provider-rotana,Rotana Khalejia.eg,Rotana Khalejia.eg,REVIEW,92,0,41,37.0,37.0,0,41,46.3,53.7,0.0,eg,,EMPTY_DESC=41(100%),Ana Wala Ana,برنامج في الصورة ج7
provider-rotana,Rotana Khalijia HD.sa,Rotana Khalijia HD.sa,PASS,100,1,47,42.25,42.25,0,0,100.0,0.0,100.0,sa,,,في الصورة:الحلقة 2,روتانا سبورت مع وليد:الحلقة 33
provider-rotana,Rotana Kids.sa,Rotana Kids.sa,PASS,100,1,144,42.0,42.0,0,0,100.0,0.0,100.0,sa,,,غون:الحلقة 77,تنانين فلوري‎‎:الحلقة 31
